cs_ID,cs_textrec_ID,text_type,c_culture_code,c_name,c_region,c_subregion,c_subsistence_type,c_subsistence_code,c_latitude,c_longitude,c_cultural_complexity,demo_sex,dom_aggression,dom_assert.authority,dom_avoid.dom,dom_fear,dom_fighting,dom_personality,dom_reputation,dom_strong,hooper_performance,hooper_sanction.freeriders,hooper_payoff,hooper_group.size,hooper_coop.activities,neel_intelligence,neel_polygynous,neel_better.mates,neel_big.family,prestige_counsel,prestige_emulated,prestige_expertise,prestige_family,prestige_f.exp.success,prestige_likable,prestige_respected,doc_ID,doc_field_date,doc_coverage_date,doc_evaluation,author_ID
10413,444,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-005,"1940, 1942",not specified,"4: Excellent secondary data5: Excellent primary data",91
10414,445,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-005,"1940, 1942",not specified,"4: Excellent secondary data5: Excellent primary data",91
10415,446,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-005,"1940, 1942",not specified,"4: Excellent secondary data5: Excellent primary data",91
10416,447,both,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10417,448,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10418,449,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10419,450,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10420,451,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10421,452,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10422,453,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10423,454,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-002,1940-1947,not specified,5: Excellent primary data,92
10424,455,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-008,1940-1947; 1965,1940s,"4: Excellent secondary data5: Excellent primary data",93
10425,456,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fq09-008,1940-1947; 1965,1940s,"4: Excellent secondary data5: Excellent primary data",93
10426,457,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-011,no date,1876-1896,4: Excellent secondary data,94
10427,458,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fq09-009,1957,1956,"4: Excellent secondary data5: Excellent primary data",95
10428,459,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,fq09-009,1957,1956,"4: Excellent secondary data5: Excellent primary data",95
10429,460,cultural model,FQ09,Lozi,Africa,Southern Africa,other,7,-15.25,23,30,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,fq09-009,1957,1956,"4: Excellent secondary data5: Excellent primary data",95
10430,461,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fe12-043,Not Specified,1700-1900,"4: Excellent secondary data5: Excellent primary data",96
11207,462,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-043,Not Specified,1700-1900,"4: Excellent secondary data5: Excellent primary data",96
10432,463,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10433,464,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10434,465,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10435,466,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10436,467,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10437,468,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10438,469,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10439,470,case,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10440,471,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10441,472,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10442,473,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10443,474,both,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10444,475,case,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10445,476,case,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10446,477,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10447,478,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10448,479,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,fe12-006,1941-1942,1941-1942,5: Excellent primary data,97
10449,480,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10450,481,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,both,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10451,482,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,female,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10452,483,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10453,484,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10454,485,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10455,486,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,female,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10456,487,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,unkown,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10457,488,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10458,489,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10459,490,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,female,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,fe12-058,1978-1990,1910-1990,"4: Excellent secondary data5: Excellent primary data",98
10460,491,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-019,no date,not specified,5: Excellent primary data,99
10461,492,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,fe12-019,no date,not specified,5: Excellent primary data,99
10462,493,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,fe12-019,no date,not specified,5: Excellent primary data,99
10463,494,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,fe12-019,no date,not specified,5: Excellent primary data,99
10464,495,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,fe12-019,no date,not specified,5: Excellent primary data,99
10465,496,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-019,no date,not specified,5: Excellent primary data,99
10466,497,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,female,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,fe12-051,Not Specified,1850-1960,"4: Excellent secondary data5: Excellent primary data",100
10467,498,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fe12-051,Not Specified,1850-1960,"4: Excellent secondary data5: Excellent primary data",100
10468,499,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fe12-027,"1937, Dec. 1955 - Feb. 1958",not specified,5: Excellent primary data,101
10469,500,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fe12-045,1897,1842-1902,"4: Excellent secondary data5: Excellent primary data",102
10470,501,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,fe12-045,1897,1842-1902,"4: Excellent secondary data5: Excellent primary data",102
10471,502,cultural model,FE12,Akan,Africa,Western Africa,horticulturalists,4,7,-1.5,34,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,fe12-039,Not Specified,1817-1901,"4: Excellent secondary data5: Excellent primary data",103
10472,503,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,fa16-010,1946-1960,1946-1960,5: Excellent primary data,104
10473,504,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fa16-010,1946-1960,1946-1960,5: Excellent primary data,104
10474,505.1,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,unkown,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fa16-010,1946-1960,1946-1960,5: Excellent primary data,104
10477,505.2,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fa16-010,1946-1960,1946-1960,5: Excellent primary data,104
10475,506,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,fa16-011,1937-1939,1937-1939,"4: Excellent secondary data5: Excellent primary data",105
10479,507,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fa16-003,1931-1947,1946,5: Excellent primary data,106
10478,508,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fa16-008,1932-1937,1931-1937,5: Excellent primary data,107
10480,509,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fa16-008,1932-1937,1931-1937,5: Excellent primary data,107
10481,510,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,fa16-025,1931-1956,1948-1956,5: Excellent primary data,108
10482,511,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,fa16-002,1935,1935,5: Excellent primary data,109
10483,512,cultural model,FA16,Dogon,Africa,Western Africa,intensive agriculturalists,5,14.13,-2.75,36,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,fa16-002,1935,1935,5: Excellent primary data,109
10484,513,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-003,1949-1950,ca. 1900-1950,5: Excellent primary data,110
10485,514,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,ms12-003,1949-1950,ca. 1900-1950,5: Excellent primary data,110
10486,515,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-003,1949-1950,ca. 1900-1950,5: Excellent primary data,110
10487,516,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,both,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-021,Sept. 1972 - Dec. 1973,not specified,5: Excellent primary data,111
10488,517,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-021,Sept. 1972 - Dec. 1973,not specified,5: Excellent primary data,111
10489,518,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,ms12-021,Sept. 1972 - Dec. 1973,not specified,5: Excellent primary data,111
10490,519,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-021,Sept. 1972 - Dec. 1973,not specified,5: Excellent primary data,111
10491,520,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-021,Sept. 1972 - Dec. 1973,not specified,5: Excellent primary data,111
10492,521,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10493,522,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10494,523,both,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10495,524,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10496,525,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10497,526,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10498,527,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10499,528,case,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10500,529,case,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10501,530,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10502,531,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
10503,532,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ms12-024,August 1962 - November 1963,1900-1963,5: Excellent primary data,112
