"","cs_ID","cs_textrec_ID","cs_code_text_type","c_culture_code","c_name","c_region","c_subregion","c_subsistence_type","c_subsistence_code","c_latitude","c_longitude","c_cultural_complexity","cs_code_demo_sex","cs_code_dom_aggression","cs_code_dom_assert.autonomy","cs_code_dom_avoid.dom","cs_code_dom_fear","cs_code_dom_fighting","cs_code_dom_personality","cs_code_dom_reputation","cs_code_dom_strong","cs_code_neel_better.mates","cs_code_neel_big.family","cs_code_neel_intelligence","cs_code_neel_polygynous","cs_code_prestige_counsel","cs_code_prestige_emulated","cs_code_prestige_expertise","cs_code_prestige_family","cs_code_prestige_followers.expect.success","cs_code_prestige_likable","cs_code_pretige_respected","cs_code_vanvugt_coordinating","cs_code_vanvugt_strategic","prestige_counsel.f","prestige_emulated.f","prestige_expertise.f","prestige_family.f","prestige_followers.expect.success.f","prestige_likable.f","prestige_respected.f","neel_better.mates.f","neel_big.family.f","neel_intelligence.f","neel_polygynous.f","vanvugt_coordinating.f","vanvugt_strategic.f","dom_aggression.f","dom_assert.autonomy.f","dom_avoid.dom.f","dom_fear.f","dom_fighting.f","dom_personality.f","dom_reputation.f","dom_strong.f","subsistence2","dom_for","dom_against","dom_none","dom_sum","prestige_for","prestige_against","prestige_none","prestige_sum","neel_for","neel_against","neel_none","neel_sum","dom_totals","prest_totals"
"304",10197,204,"cultural model","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"305",10199,206,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"306",10200,207,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"307",10201,208,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"308",10202,209,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"309",10203,210,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","pastoralists",1,0,7,1,1,0,6,1,0,0,4,0,1,1
"310",10204,211,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"311",10205,212,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"312",10208,216,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"313",10209,217,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"314",10210,218,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","pastoralists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"315",10211,219,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",1,0,7,1,0,1,6,1,0,0,4,0,1,-1
"316",10215,223,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"317",10216,224,"cultural model","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"318",10222,230,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"319",10223,231,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"320",10224,232,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"321",10225,233,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"322",10226,234,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"323",10227,235,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"324",10228,236,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"325",10229,237,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"326",10230,238,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"327",10231,239,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"328",10233,241,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"329",10234,242,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,"no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,1,6,1,0,0,4,0,0,-1
"330",10235,243,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,"no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,1,6,1,0,0,4,0,0,-1
"331",10236,244,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,1,0,3,1,1,0
"332",10237,245,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"333",10238,246,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"334",10240,248,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"335",10241,249,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,2,0,5,2,0,0,4,0,0,2
"336",10242,250,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"337",10243,251,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"338",10244,252,"cultural model","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
